Make,Model,Year,HP,Cylinders,Transmission,Drive Mode,Vehicle Style,MPG-H,MPG-C,Popularity,Price,HP_Type,Price_class
Cadillac,DeVille,2004,300.0,8.0,AUTOMATIC,front wheel drive,Sedan,24,16,1624,50750,high,high
Cadillac,DeVille,2004,275.0,8.0,AUTOMATIC,front wheel drive,Sedan,24,16,1624,50750,low,high
Cadillac,DeVille,2004,275.0,8.0,AUTOMATIC,front wheel drive,Sedan,24,16,1624,45600,low,mid
Cadillac,DeVille,2005,275.0,8.0,AUTOMATIC,front wheel drive,Sedan,22,15,1624,51600,low,high
Cadillac,DeVille,2005,275.0,8.0,AUTOMATIC,front wheel drive,Sedan,22,15,1624,46430,low,mid
Cadillac,DeVille,2005,275.0,8.0,AUTOMATIC,front wheel drive,Sedan,22,15,1624,46045,low,mid
Cadillac,DeVille,2005,290.0,8.0,AUTOMATIC,front wheel drive,Sedan,24,16,1624,51600,low,high
Lamborghini,Diablo,2001,550.0,12.0,MANUAL,all wheel drive,Coupe,12,9,1158,294900,high,high
Mitsubishi,Diamante,2002,205.0,6.0,AUTOMATIC,front wheel drive,Sedan,23,16,436,28447,low,low
Mitsubishi,Diamante,2002,210.0,6.0,AUTOMATIC,front wheel drive,Sedan,23,16,436,26997,low,low
Mitsubishi,Diamante,2002,205.0,6.0,AUTOMATIC,front wheel drive,Sedan,23,16,436,25687,low,low
Mitsubishi,Diamante,2003,205.0,6.0,AUTOMATIC,front wheel drive,Sedan,23,16,436,25997,low,low
Mitsubishi,Diamante,2003,205.0,6.0,AUTOMATIC,front wheel drive,Sedan,23,16,436,28447,low,low
Mitsubishi,Diamante,2003,210.0,6.0,AUTOMATIC,front wheel drive,Sedan,23,16,436,27097,low,low
Mitsubishi,Diamante,2004,205.0,6.0,AUTOMATIC,front wheel drive,Sedan,23,15,436,24999,low,low
Mitsubishi,Diamante,2004,210.0,6.0,AUTOMATIC,front wheel drive,Sedan,23,15,436,26819,low,low
Mitsubishi,Diamante,2004,205.0,6.0,AUTOMATIC,front wheel drive,Sedan,23,15,436,27619,low,low
Land Rover,Discovery Series II,2000,188.0,8.0,AUTOMATIC,all wheel drive,4dr SUV,16,12,258,2561,low,low
Land Rover,Discovery Series II,2001,188.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,16,12,258,36350,low,mid
Land Rover,Discovery Series II,2001,188.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,16,12,258,33350,low,mid
Land Rover,Discovery Series II,2001,188.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,16,12,258,34350,low,mid
Land Rover,Discovery Series II,2002,188.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,16,12,258,33350,low,mid
Land Rover,Discovery Series II,2002,188.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,16,12,258,37150,low,mid
Land Rover,Discovery Sport,2015,240.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,26,20,258,37070,low,mid
Land Rover,Discovery Sport,2015,240.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,26,20,258,45570,low,mid
Land Rover,Discovery Sport,2015,240.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,26,20,258,41570,low,mid
Land Rover,Discovery Sport,2016,240.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,26,20,258,41955,low,mid
Land Rover,Discovery Sport,2016,240.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,26,20,258,45955,low,mid
Land Rover,Discovery Sport,2016,240.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,26,20,258,37455,low,mid
Land Rover,Discovery Sport,2017,240.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,25,20,258,46595,low,mid
Land Rover,Discovery Sport,2017,240.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,25,20,258,42195,low,mid
Land Rover,Discovery Sport,2017,240.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,25,20,258,37695,low,mid
Land Rover,Discovery,2003,217.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,14,11,258,34350,low,mid
Land Rover,Discovery,2003,217.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,14,11,258,40350,low,mid
Land Rover,Discovery,2003,217.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,14,11,258,38350,low,mid
Land Rover,Discovery,2004,217.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,14,11,258,38685,low,mid
Land Rover,Discovery,2004,217.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,14,11,258,40685,low,mid
Land Rover,Discovery,2004,217.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,14,11,258,34330,low,mid
Cadillac,DTS,2009,275.0,8.0,AUTOMATIC,front wheel drive,Sedan,23,15,1624,51460,low,high
Cadillac,DTS,2009,275.0,8.0,AUTOMATIC,front wheel drive,Sedan,23,15,1624,46280,low,mid
Cadillac,DTS,2009,275.0,8.0,AUTOMATIC,front wheel drive,Sedan,23,15,1624,49730,low,mid
Cadillac,DTS,2009,292.0,8.0,AUTOMATIC,front wheel drive,Sedan,22,15,1624,54230,low,high
Cadillac,DTS,2009,275.0,8.0,AUTOMATIC,front wheel drive,Sedan,23,15,1624,49230,low,mid
Cadillac,DTS,2009,275.0,8.0,AUTOMATIC,front wheel drive,Sedan,23,15,1624,47625,low,mid
Cadillac,DTS,2010,275.0,8.0,AUTOMATIC,front wheel drive,Sedan,23,15,1624,46280,low,mid
Cadillac,DTS,2010,275.0,8.0,AUTOMATIC,front wheel drive,Sedan,23,15,1624,51525,low,high
Cadillac,DTS,2010,275.0,8.0,AUTOMATIC,front wheel drive,Sedan,23,15,1624,54425,low,high
Cadillac,DTS,2010,292.0,8.0,AUTOMATIC,front wheel drive,Sedan,22,15,1624,59475,low,high
Cadillac,DTS,2011,292.0,8.0,AUTOMATIC,front wheel drive,Sedan,23,15,1624,59875,low,high
Cadillac,DTS,2011,275.0,8.0,AUTOMATIC,front wheel drive,Sedan,23,15,1624,51925,low,high
Cadillac,DTS,2011,275.0,8.0,AUTOMATIC,front wheel drive,Sedan,23,15,1624,54825,low,high
Cadillac,DTS,2011,275.0,8.0,AUTOMATIC,front wheel drive,Sedan,23,15,1624,46680,low,mid
Dodge,Durango,2015,290.0,6.0,AUTOMATIC,rear wheel drive,4dr SUV,25,18,1851,36895,low,mid
Dodge,Durango,2015,360.0,8.0,AUTOMATIC,all wheel drive,4dr SUV,22,14,1851,42495,high,mid
Dodge,Durango,2015,290.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,24,17,1851,39495,low,mid
Dodge,Durango,2015,290.0,6.0,AUTOMATIC,rear wheel drive,4dr SUV,25,18,1851,40995,low,mid
Dodge,Durango,2015,290.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,24,17,1851,33095,low,mid
Dodge,Durango,2015,290.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,24,17,1851,43595,low,mid
Dodge,Durango,2015,360.0,8.0,AUTOMATIC,rear wheel drive,4dr SUV,23,14,1851,39995,high,mid
Dodge,Durango,2015,290.0,6.0,AUTOMATIC,rear wheel drive,4dr SUV,25,18,1851,30495,low,mid
Dodge,Durango,2016,360.0,8.0,AUTOMATIC,rear wheel drive,4dr SUV,22,14,1851,41995,high,mid
Dodge,Durango,2016,293.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,25,18,1851,39595,low,mid
Dodge,Durango,2016,293.0,6.0,AUTOMATIC,rear wheel drive,4dr SUV,27,19,1851,30495,low,mid
Dodge,Durango,2016,295.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,25,18,1851,43895,low,mid
Dodge,Durango,2016,293.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,25,18,1851,33095,low,mid
Dodge,Durango,2016,360.0,8.0,AUTOMATIC,all wheel drive,4dr SUV,22,14,1851,44595,high,mid
Dodge,Durango,2016,295.0,6.0,AUTOMATIC,rear wheel drive,4dr SUV,27,19,1851,42390,low,mid
Dodge,Durango,2016,293.0,6.0,AUTOMATIC,rear wheel drive,4dr SUV,27,19,1851,36995,low,mid
Dodge,Durango,2016,295.0,6.0,AUTOMATIC,rear wheel drive,4dr SUV,27,19,1851,41295,low,mid
Dodge,Durango,2016,295.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,25,18,1851,44990,low,mid
Dodge,Durango,2017,295.0,6.0,AUTOMATIC,rear wheel drive,4dr SUV,26,19,1851,37495,low,mid
Dodge,Durango,2017,295.0,6.0,AUTOMATIC,rear wheel drive,4dr SUV,26,19,1851,42490,low,mid
Dodge,Durango,2017,295.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,25,18,1851,40095,low,mid
Dodge,Durango,2017,360.0,8.0,AUTOMATIC,rear wheel drive,4dr SUV,22,14,1851,42095,high,mid
Dodge,Durango,2017,295.0,6.0,AUTOMATIC,rear wheel drive,4dr SUV,26,19,1851,29995,low,low
Dodge,Durango,2017,360.0,8.0,AUTOMATIC,all wheel drive,4dr SUV,22,14,1851,44695,high,mid
Dodge,Durango,2017,295.0,6.0,AUTOMATIC,rear wheel drive,4dr SUV,26,19,1851,41395,low,mid
Dodge,Durango,2017,295.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,25,18,1851,43995,low,mid
Dodge,Durango,2017,295.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,25,18,1851,45090,low,mid
Dodge,Durango,2017,295.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,25,18,1851,32595,low,mid
Dodge,Dynasty,1991,100.0,4.0,AUTOMATIC,front wheel drive,Sedan,24,18,1851,2000,low,low
Dodge,Dynasty,1991,141.0,6.0,AUTOMATIC,front wheel drive,Sedan,24,18,1851,2000,low,low
Dodge,Dynasty,1992,100.0,4.0,AUTOMATIC,front wheel drive,Sedan,26,19,1851,2000,low,low
Dodge,Dynasty,1992,141.0,6.0,AUTOMATIC,front wheel drive,Sedan,24,18,1851,2000,low,low
Dodge,Dynasty,1993,141.0,6.0,AUTOMATIC,front wheel drive,Sedan,26,18,1851,2000,low,low
Dodge,Dynasty,1993,100.0,4.0,AUTOMATIC,front wheel drive,Sedan,24,18,1851,2000,low,low
Ford,E-150,1996,199.0,6.0,AUTOMATIC,rear wheel drive,Passenger Van,15,11,5657,2000,low,low
Ford,E-150,1996,145.0,6.0,AUTOMATIC,rear wheel drive,Cargo Van,14,12,5657,2000,low,low
Ford,E-150,1996,145.0,6.0,AUTOMATIC,rear wheel drive,Passenger Van,15,11,5657,2000,low,low
Ford,E-150,1997,200.0,6.0,AUTOMATIC,rear wheel drive,Passenger Van,17,12,5657,2000,low,low
Ford,E-150,1997,200.0,6.0,AUTOMATIC,rear wheel drive,Passenger Van,17,12,5657,2123,low,low
Ford,E-150,1997,200.0,6.0,AUTOMATIC,rear wheel drive,Passenger Van,17,12,5657,2074,low,low
Ford,E-150,1997,200.0,6.0,AUTOMATIC,rear wheel drive,Cargo Van,18,14,5657,2000,low,low
Ford,E-150,1998,200.0,6.0,AUTOMATIC,rear wheel drive,Passenger Van,17,12,5657,2301,low,low
Ford,E-150,1998,200.0,6.0,AUTOMATIC,rear wheel drive,Cargo Van,18,13,5657,2079,low,low
Ford,E-150,1998,200.0,6.0,AUTOMATIC,rear wheel drive,Passenger Van,17,12,5657,2256,low,low
Ford,E-150,1998,200.0,6.0,AUTOMATIC,rear wheel drive,Passenger Van,17,12,5657,2169,low,low
Ford,E-250,1996,199.0,6.0,AUTOMATIC,rear wheel drive,Cargo Van,13,11,5657,2000,low,low
Ford,E-250,1996,145.0,6.0,AUTOMATIC,rear wheel drive,Cargo Van,13,11,5657,2000,low,low
Ford,E-250,1997,200.0,6.0,AUTOMATIC,rear wheel drive,Cargo Van,17,12,5657,2000,low,low
Ford,E-250,1998,235.0,6.0,AUTOMATIC,rear wheel drive,Cargo Van,17,13,5657,2080,low,low
Ford,E-250,1998,235.0,6.0,AUTOMATIC,rear wheel drive,Cargo Van,17,13,5657,2107,low,low
Mercedes-Benz,E-Class,2015,329.0,6.0,AUTOMATIC,all wheel drive,Coupe,28,20,617,55850,high,high
Mercedes-Benz,E-Class,2015,550.0,8.0,AUTOMATIC,all wheel drive,Sedan,23,16,617,93600,high,high
Mercedes-Benz,E-Class,2015,329.0,6.0,AUTOMATIC,rear wheel drive,Coupe,29,20,617,53350,high,high
Mercedes-Benz,E-Class,2015,302.0,6.0,AUTOMATIC,rear wheel drive,Sedan,29,24,617,57100,high,high
Mercedes-Benz,E-Class,2015,302.0,6.0,AUTOMATIC,all wheel drive,Sedan,28,20,617,54800,high,high
Mercedes-Benz,E-Class,2015,302.0,6.0,AUTOMATIC,all wheel drive,Wagon,27,20,617,59000,high,high
Mercedes-Benz,E-Class,2015,195.0,4.0,AUTOMATIC,all wheel drive,Sedan,38,27,617,54300,low,high
Mercedes-Benz,E-Class,2015,402.0,8.0,AUTOMATIC,rear wheel drive,Convertible,26,17,617,67750,high,high
Mercedes-Benz,E-Class,2015,302.0,6.0,AUTOMATIC,rear wheel drive,Sedan,29,20,617,52300,high,high
Mercedes-Benz,E-Class,2015,577.0,8.0,AUTOMATIC,all wheel drive,Sedan,22,15,617,100600,high,high
Mercedes-Benz,E-Class,2015,577.0,8.0,AUTOMATIC,all wheel drive,Wagon,21,15,617,103200,high,high
Mercedes-Benz,E-Class,2015,329.0,6.0,AUTOMATIC,all wheel drive,Sedan,28,20,617,64850,high,high
Mercedes-Benz,E-Class,2015,402.0,8.0,AUTOMATIC,rear wheel drive,Coupe,26,18,617,59400,high,high
Mercedes-Benz,E-Class,2015,329.0,6.0,AUTOMATIC,rear wheel drive,Convertible,29,20,617,61350,high,high
Mercedes-Benz,E-Class,2015,195.0,4.0,AUTOMATIC,rear wheel drive,Sedan,42,28,617,51800,low,high
Mercedes-Benz,E-Class,2015,329.0,6.0,AUTOMATIC,rear wheel drive,Sedan,29,20,617,62350,high,high
Mercedes-Benz,E-Class,2016,329.0,6.0,AUTOMATIC,rear wheel drive,Sedan,29,20,617,63100,high,high
Mercedes-Benz,E-Class,2016,302.0,6.0,AUTOMATIC,all wheel drive,Wagon,27,20,617,59900,high,high
Mercedes-Benz,E-Class,2016,195.0,4.0,AUTOMATIC,all wheel drive,Sedan,38,27,617,55150,low,high
Mercedes-Benz,E-Class,2016,302.0,6.0,AUTOMATIC,rear wheel drive,Sedan,29,20,617,53100,high,high
Mercedes-Benz,E-Class,2016,329.0,6.0,AUTOMATIC,all wheel drive,Sedan,28,20,617,65600,high,high
Mercedes-Benz,E-Class,2016,577.0,8.0,AUTOMATIC,all wheel drive,Sedan,22,15,617,101700,high,high
Mercedes-Benz,E-Class,2016,302.0,6.0,AUTOMATIC,all wheel drive,Sedan,28,20,617,55600,high,high
Mercedes-Benz,E-Class,2016,329.0,6.0,AUTOMATIC,rear wheel drive,Coupe,29,20,617,54200,high,high
Mercedes-Benz,E-Class,2016,402.0,8.0,AUTOMATIC,rear wheel drive,Coupe,26,18,617,60300,high,high
Mercedes-Benz,E-Class,2016,329.0,6.0,AUTOMATIC,rear wheel drive,Convertible,29,20,617,62250,high,high
Mercedes-Benz,E-Class,2016,402.0,8.0,AUTOMATIC,rear wheel drive,Convertible,26,17,617,68700,high,high
Mercedes-Benz,E-Class,2016,577.0,8.0,AUTOMATIC,all wheel drive,Wagon,21,15,617,104300,high,high
Mercedes-Benz,E-Class,2016,195.0,4.0,AUTOMATIC,rear wheel drive,Sedan,42,28,617,52650,low,high
Mercedes-Benz,E-Class,2016,329.0,6.0,AUTOMATIC,all wheel drive,Coupe,28,20,617,56700,high,high
Mercedes-Benz,E-Class,2017,329.0,6.0,AUTOMATIC,rear wheel drive,Convertible,29,20,617,62600,high,high
Mercedes-Benz,E-Class,2017,241.0,4.0,AUTOMATIC,all wheel drive,Sedan,29,22,617,54650,low,high
Mercedes-Benz,E-Class,2017,329.0,6.0,AUTOMATIC,all wheel drive,Coupe,28,20,617,57050,high,high
Mercedes-Benz,E-Class,2017,241.0,4.0,AUTOMATIC,rear wheel drive,Sedan,30,22,617,52150,low,high
Mercedes-Benz,E-Class,2017,329.0,6.0,AUTOMATIC,rear wheel drive,Coupe,29,20,617,54550,high,high
Mercedes-Benz,E-Class,2017,402.0,8.0,AUTOMATIC,rear wheel drive,Coupe,26,18,617,60650,high,high
Mercedes-Benz,E-Class,2017,402.0,8.0,AUTOMATIC,rear wheel drive,Convertible,25,17,617,69100,high,high
Ford,E-Series Van,2012,255.0,8.0,AUTOMATIC,rear wheel drive,Cargo Van,16,12,5657,31460,low,mid
Ford,E-Series Van,2012,225.0,8.0,AUTOMATIC,rear wheel drive,Cargo Van,17,13,5657,26630,low,low
Ford,E-Series Van,2012,225.0,8.0,AUTOMATIC,rear wheel drive,Cargo Van,17,13,5657,27630,low,low
Ford,E-Series Van,2012,225.0,8.0,AUTOMATIC,rear wheel drive,Cargo Van,17,13,5657,28985,low,low
Ford,E-Series Van,2012,225.0,8.0,AUTOMATIC,rear wheel drive,Cargo Van,17,13,5657,27840,low,low
Ford,E-Series Van,2012,255.0,8.0,AUTOMATIC,rear wheel drive,Cargo Van,16,12,5657,30560,low,mid
Ford,E-Series Van,2013,225.0,8.0,AUTOMATIC,rear wheel drive,Cargo Van,17,13,5657,27325,low,low
Ford,E-Series Van,2013,255.0,8.0,AUTOMATIC,rear wheel drive,Cargo Van,16,12,5657,31485,low,mid
Ford,E-Series Van,2013,225.0,8.0,AUTOMATIC,rear wheel drive,Cargo Van,17,13,5657,30145,low,mid
Ford,E-Series Van,2013,225.0,8.0,AUTOMATIC,rear wheel drive,Cargo Van,17,13,5657,28785,low,low
Ford,E-Series Van,2013,225.0,8.0,AUTOMATIC,rear wheel drive,Cargo Van,17,13,5657,28540,low,low
Ford,E-Series Van,2013,255.0,8.0,AUTOMATIC,rear wheel drive,Cargo Van,16,12,5657,32385,low,mid
Ford,E-Series Van,2014,225.0,8.0,AUTOMATIC,rear wheel drive,Cargo Van,16,13,5657,28600,low,low
Ford,E-Series Van,2014,255.0,8.0,AUTOMATIC,rear wheel drive,Cargo Van,16,12,5657,32760,low,mid
Ford,E-Series Van,2014,225.0,8.0,AUTOMATIC,rear wheel drive,Cargo Van,16,13,5657,30060,low,mid
Ford,E-Series Van,2014,225.0,8.0,AUTOMATIC,rear wheel drive,Cargo Van,16,13,5657,31420,low,mid
Ford,E-Series Van,2014,255.0,8.0,AUTOMATIC,rear wheel drive,Cargo Van,16,12,5657,33660,low,mid
Ford,E-Series Van,2014,225.0,8.0,AUTOMATIC,rear wheel drive,Cargo Van,16,13,5657,29815,low,low
Ford,E-Series Wagon,2012,225.0,8.0,AUTOMATIC,rear wheel drive,Passenger Van,16,13,5657,28760,low,low
Ford,E-Series Wagon,2012,255.0,8.0,AUTOMATIC,rear wheel drive,Passenger Van,15,11,5657,34320,low,mid
Ford,E-Series Wagon,2012,255.0,8.0,AUTOMATIC,rear wheel drive,Passenger Van,15,11,5657,35620,low,mid
Ford,E-Series Wagon,2012,255.0,8.0,AUTOMATIC,rear wheel drive,Passenger Van,15,11,5657,34160,low,mid
Ford,E-Series Wagon,2012,225.0,8.0,AUTOMATIC,rear wheel drive,Passenger Van,16,13,5657,31200,low,mid
Ford,E-Series Wagon,2012,255.0,8.0,AUTOMATIC,rear wheel drive,Passenger Van,15,11,5657,31855,low,mid
Ford,E-Series Wagon,2013,255.0,8.0,AUTOMATIC,rear wheel drive,Passenger Van,15,11,5657,35245,low,mid
Ford,E-Series Wagon,2013,255.0,8.0,AUTOMATIC,rear wheel drive,Passenger Van,15,11,5657,36545,low,mid
Ford,E-Series Wagon,2013,255.0,8.0,AUTOMATIC,rear wheel drive,Passenger Van,15,11,5657,32785,low,mid
Ford,E-Series Wagon,2013,255.0,8.0,AUTOMATIC,rear wheel drive,Passenger Van,15,11,5657,35085,low,mid
Ford,E-Series Wagon,2013,225.0,8.0,AUTOMATIC,rear wheel drive,Passenger Van,16,13,5657,29455,low,low
Ford,E-Series Wagon,2013,225.0,8.0,AUTOMATIC,rear wheel drive,Passenger Van,16,13,5657,31900,low,mid
Ford,E-Series Wagon,2014,225.0,8.0,AUTOMATIC,rear wheel drive,Passenger Van,16,13,5657,32675,low,mid
Ford,E-Series Wagon,2014,255.0,8.0,AUTOMATIC,rear wheel drive,Passenger Van,15,11,5657,37320,low,mid
Ford,E-Series Wagon,2014,255.0,8.0,AUTOMATIC,rear wheel drive,Passenger Van,15,11,5657,36020,low,mid
Ford,E-Series Wagon,2014,255.0,8.0,AUTOMATIC,rear wheel drive,Passenger Van,15,11,5657,35860,low,mid
Ford,E-Series Wagon,2014,255.0,8.0,AUTOMATIC,rear wheel drive,Passenger Van,15,11,5657,33560,low,mid
Ford,E-Series Wagon,2014,225.0,8.0,AUTOMATIC,rear wheel drive,Passenger Van,16,13,5657,30230,low,mid
Mercedes-Benz,E55 AMG,1999,349.0,8.0,AUTOMATIC,rear wheel drive,Sedan,21,15,617,5878,high,low
Mercedes-Benz,E55 AMG,2000,349.0,8.0,AUTOMATIC,rear wheel drive,Sedan,21,15,617,6120,high,low
Toyota,ECHO,2003,108.0,4.0,MANUAL,front wheel drive,Sedan,38,30,2031,10775,low,low
Toyota,ECHO,2003,108.0,4.0,AUTOMATIC,front wheel drive,Sedan,36,28,2031,11575,low,low
Toyota,ECHO,2003,108.0,4.0,MANUAL,front wheel drive,Coupe,38,30,2031,10245,low,low
Toyota,ECHO,2003,108.0,4.0,AUTOMATIC,front wheel drive,Coupe,36,28,2031,11045,low,low
Toyota,ECHO,2004,108.0,4.0,MANUAL,front wheel drive,Sedan,38,30,2031,10885,low,low
Toyota,ECHO,2004,108.0,4.0,AUTOMATIC,front wheel drive,Sedan,36,28,2031,11685,low,low
Toyota,ECHO,2004,108.0,4.0,AUTOMATIC,front wheel drive,Coupe,36,28,2031,11155,low,low
Toyota,ECHO,2004,108.0,4.0,MANUAL,front wheel drive,Coupe,38,30,2031,10355,low,low
Toyota,ECHO,2005,108.0,4.0,MANUAL,front wheel drive,Sedan,38,30,2031,10985,low,low
Toyota,ECHO,2005,108.0,4.0,AUTOMATIC,front wheel drive,Coupe,36,28,2031,11255,low,low
Toyota,ECHO,2005,108.0,4.0,AUTOMATIC,front wheel drive,Sedan,36,28,2031,11785,low,low
Toyota,ECHO,2005,108.0,4.0,MANUAL,front wheel drive,Coupe,38,30,2031,10455,low,low
Mitsubishi,Eclipse Spyder,2010,162.0,4.0,AUTOMATIC,front wheel drive,Convertible,26,19,436,27799,low,low
Mitsubishi,Eclipse Spyder,2010,265.0,6.0,AUTOMATIC,front wheel drive,Convertible,24,16,436,32599,low,mid
Mitsubishi,Eclipse Spyder,2011,265.0,6.0,AUTOMATIC,front wheel drive,Convertible,24,16,436,32599,low,mid
Mitsubishi,Eclipse Spyder,2011,162.0,4.0,AUTOMATIC,front wheel drive,Convertible,27,20,436,27999,low,low
Mitsubishi,Eclipse Spyder,2012,162.0,4.0,AUTOMATIC,front wheel drive,Convertible,27,20,436,28299,low,low
Mitsubishi,Eclipse Spyder,2012,265.0,6.0,AUTOMATIC,front wheel drive,Convertible,24,16,436,32599,low,mid
Mitsubishi,Eclipse Spyder,2012,162.0,4.0,AUTOMATIC,front wheel drive,Convertible,27,20,436,27999,low,low
Mitsubishi,Eclipse,2010,162.0,4.0,AUTOMATIC,front wheel drive,2dr Hatchback,27,20,436,24699,low,low
Mitsubishi,Eclipse,2010,162.0,4.0,MANUAL,front wheel drive,2dr Hatchback,28,20,436,20699,low,low
Mitsubishi,Eclipse,2010,265.0,6.0,AUTOMATIC,front wheel drive,2dr Hatchback,24,16,436,29089,low,low
Mitsubishi,Eclipse,2010,162.0,4.0,AUTOMATIC,front wheel drive,2dr Hatchback,27,20,436,21699,low,low
Mitsubishi,Eclipse,2010,265.0,6.0,MANUAL,front wheel drive,2dr Hatchback,25,16,436,28089,low,low
Mitsubishi,Eclipse,2011,162.0,4.0,AUTOMATIC,front wheel drive,2dr Hatchback,28,20,436,24699,low,low
Mitsubishi,Eclipse,2011,162.0,4.0,AUTOMATIC,front wheel drive,2dr Hatchback,28,20,436,19999,low,low
Mitsubishi,Eclipse,2011,162.0,4.0,MANUAL,front wheel drive,2dr Hatchback,28,20,436,18999,low,low
Mitsubishi,Eclipse,2011,265.0,6.0,AUTOMATIC,front wheel drive,2dr Hatchback,25,17,436,29089,low,low
Mitsubishi,Eclipse,2012,162.0,4.0,MANUAL,front wheel drive,2dr Hatchback,28,20,436,19499,low,low
Mitsubishi,Eclipse,2012,162.0,4.0,AUTOMATIC,front wheel drive,2dr Hatchback,28,20,436,20499,low,low
Mitsubishi,Eclipse,2012,162.0,4.0,AUTOMATIC,front wheel drive,2dr Hatchback,28,20,436,24699,low,low
Mitsubishi,Eclipse,2012,265.0,6.0,AUTOMATIC,front wheel drive,2dr Hatchback,25,17,436,29089,low,low
Ford,Edge,2015,245.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,28,20,5657,30095,low,mid
Ford,Edge,2015,245.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,28,20,5657,33495,low,mid
Ford,Edge,2015,245.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,30,20,5657,28100,low,low
Ford,Edge,2015,245.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,30,20,5657,31500,low,mid
Ford,Edge,2015,315.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,24,17,5657,40095,high,mid
Ford,Edge,2015,315.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,18,5657,38100,high,mid
Ford,Edge,2015,245.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,28,20,5657,37595,low,mid
Ford,Edge,2015,245.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,30,20,5657,35600,low,mid
Ford,Edge,2016,245.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,30,20,5657,28700,low,low
Ford,Edge,2016,245.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,28,20,5657,30695,low,mid
Ford,Edge,2016,245.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,30,20,5657,31790,low,mid
Ford,Edge,2016,245.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,28,20,5657,37595,low,mid
Ford,Edge,2016,315.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,24,17,5657,40900,high,mid
Ford,Edge,2016,245.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,28,20,5657,33785,low,mid
Ford,Edge,2016,245.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,30,20,5657,35600,low,mid
Ford,Edge,2017,245.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,29,21,5657,28950,low,low
Ford,Edge,2017,245.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,27,20,5657,37595,low,mid
Ford,Edge,2017,315.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,24,17,5657,40900,high,mid
Ford,Edge,2017,245.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,27,20,5657,30945,low,mid
Ford,Edge,2017,245.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,27,20,5657,33785,low,mid
Ford,Edge,2017,245.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,29,20,5657,31790,low,mid
Ford,Edge,2017,245.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,29,20,5657,35600,low,mid
Oldsmobile,Eighty-Eight Royale,1993,170.0,6.0,AUTOMATIC,front wheel drive,Sedan,26,17,26,2000,low,low
Oldsmobile,Eighty-Eight Royale,1994,170.0,6.0,AUTOMATIC,front wheel drive,Sedan,26,17,26,2000,low,low
Oldsmobile,Eighty-Eight Royale,1995,205.0,6.0,AUTOMATIC,front wheel drive,Sedan,26,17,26,2000,low,low
